id,order_no,order_date,customer_id,product_id,quantity,unit_price,revenue,profit
13021,552302,2026-01-28,1459,276,4,0.85,3.4,1.02
13022,552304,2026-01-28,302,2665,4,1.25,5.0,1.65
13023,552304,2026-01-28,302,2366,1,4.95,4.95,1.48
13024,552304,2026-01-28,302,1513,1,2.95,2.95,1.48
13025,552305,2026-01-28,1286,1968,3,3.75,11.25,3.38
13026,552305,2026-01-28,1286,1822,12,1.45,17.4,7.83
13027,552306,2026-01-28,1015,631,12,0.42,5.04,2.52
13028,552306,2026-01-28,1015,731,12,1.25,15.0,5.7
13029,552306,2026-01-28,1015,728,12,1.25,15.0,5.7
13030,552308,2026-01-28,3244,1412,6,7.95,47.7,21.47
13031,552308,2026-01-28,3244,1414,6,7.95,47.7,21.47
13032,552309,2026-01-28,964,276,12,0.85,10.2,3.06
13033,552309,2026-01-28,964,1126,5,2.1,10.5,3.15
13034,552309,2026-01-28,964,1667,12,1.45,17.4,7.31
13035,552310,2026-01-28,3189,2562,1,2.1,2.1,0.8
13036,552310,2026-01-28,3189,1127,1,1.65,1.65,0.63
13037,552310,2026-01-28,3189,1105,10,0.85,8.5,4.25
13038,552310,2026-01-28,3189,2562,1,2.1,2.1,0.8
13039,552310,2026-01-28,3189,2768,3,0.55,1.65,0.74
13040,552310,2026-01-28,3189,795,3,0.55,1.65,0.49
13041,552311,2026-01-28,1912,1544,6,2.95,17.7,6.73
13042,552313,2026-01-28,538,1446,4,3.75,15.0,6.75
13043,552313,2026-01-28,538,2391,4,7.95,31.8,14.31
13044,552313,2026-01-28,538,1114,4,7.95,31.8,14.31
13045,552315,2026-01-28,265,2713,16,1.69,27.04,12.17
13046,552315,2026-01-28,265,795,24,0.55,13.2,3.96
13047,552315,2026-01-28,265,1135,6,2.55,15.3,6.12
13048,552315,2026-01-28,265,1157,24,0.85,20.4,6.12
13049,552315,2026-01-28,265,528,12,0.42,5.04,1.51
13050,552315,2026-01-28,265,1280,12,1.65,19.8,5.94
13051,552316,2026-01-28,2147,735,12,0.85,10.2,3.06
13052,552316,2026-01-28,2147,1827,12,0.83,9.96,4.18
13053,552316,2026-01-28,2147,950,12,1.25,15.0,6.3
13054,552316,2026-01-28,2147,1127,10,1.65,16.5,6.27
13055,552318,2026-01-28,3133,2955,2,9.95,19.9,9.95
13056,552318,2026-01-28,3133,2819,1,1.25,1.25,0.5
13057,552318,2026-01-28,3133,1626,1,5.95,5.95,1.96
13058,552318,2026-01-28,3133,3040,5,4.95,24.75,7.42
13059,552318,2026-01-28,3133,2516,2,2.1,4.2,1.89
13060,552318,2026-01-28,3133,663,3,3.75,11.25,3.71
13061,552320,2026-01-29,1060,1384,10,1.65,16.5,6.27
13062,552321,2026-01-29,3025,533,2,7.95,15.9,7.16
13063,552322,2026-01-29,3025,943,2,8.5,17.0,7.65
13064,552323,2026-01-29,2838,2502,6,2.55,15.3,6.89
13065,552324,2026-01-29,2783,1419,6,2.95,17.7,6.73
13066,552324,2026-01-29,2783,664,120,1.06,127.2,38.16
13067,552325,2026-01-29,110,550,6,2.55,15.3,5.81
13068,552325,2026-01-29,110,1131,10,2.08,20.8,10.4
13069,552325,2026-01-29,110,1880,20,2.08,41.6,20.8
13070,552326,2026-01-29,2096,543,6,4.95,29.7,11.29
13071,552326,2026-01-29,2096,374,8,1.69,13.52,5.14
13072,552326,2026-01-29,2096,130,10,1.65,16.5,6.27
13073,552326,2026-01-29,2096,918,3,4.95,14.85,5.64
13074,552327,2026-01-29,3003,2663,64,0.65,41.6,17.47
13075,552329,2026-01-29,748,1889,10,1.65,16.5,6.27
13076,552329,2026-01-29,748,1129,10,1.65,16.5,6.27
13077,552329,2026-01-29,748,1388,6,2.95,17.7,6.73
13078,552330,2026-01-29,423,1376,10,1.65,16.5,4.95
13079,552332,2026-01-29,1014,1053,6,2.55,15.3,5.81
13080,552332,2026-01-29,1014,107,8,1.25,10.0,3.8
13081,552333,2026-01-29,1731,759,4,2.1,8.4,3.78
13082,552333,2026-01-29,1731,2767,2,0.55,1.1,0.33
13083,552333,2026-01-29,1731,1650,2,0.55,1.1,0.33
13084,552333,2026-01-29,1731,131,10,1.65,16.5,6.27
13085,552336,2026-01-29,1820,1419,6,2.95,17.7,6.73
13086,552337,2026-01-29,206,296,3,4.95,14.85,6.68
13087,552337,2026-01-29,206,764,12,1.25,15.0,5.25
13088,552353,2026-01-29,3374,1606,12,0.85,10.2,3.06
13089,552353,2026-01-29,3374,112,2,7.95,15.9,7.16
13090,552353,2026-01-29,3374,777,10,1.65,16.5,6.6
13091,552353,2026-01-29,3374,282,12,0.39,4.68,1.78
13092,552357,2026-01-29,3745,2502,6,2.55,15.3,6.89
13093,552357,2026-01-29,3745,1489,12,1.25,15.0,5.25
13094,552358,2026-01-29,2146,2760,12,1.25,15.0,5.25
13095,552358,2026-01-29,2146,1625,4,5.95,23.8,7.85
13096,552358,2026-01-29,2146,1465,6,2.95,17.7,7.08
13097,552358,2026-01-29,2146,1552,2,7.95,15.9,6.36
13098,552358,2026-01-29,2146,1544,6,2.95,17.7,6.73
13099,552358,2026-01-29,2146,1554,4,6.75,27.0,10.8
13100,552358,2026-01-29,2146,669,6,5.95,35.7,10.71
13101,552358,2026-01-29,2146,1618,12,0.65,7.8,2.57
13102,552358,2026-01-29,2146,1705,2,16.95,33.9,13.56
13103,552364,2026-01-29,456,2663,16,0.65,10.4,4.37
13104,552365,2026-01-29,2643,969,10,0.85,8.5,2.55
13105,552371,2026-01-29,3385,56,24,0.29,6.96,3.48
13106,552371,2026-01-29,3385,2564,1,1.25,1.25,0.48
13107,552371,2026-01-29,3385,1278,2,1.45,2.9,0.87
13108,552372,2026-01-29,691,2616,16,0.42,6.72,2.55
13109,552372,2026-01-29,691,668,3,5.95,17.85,8.03
13110,552372,2026-01-29,691,370,8,0.85,6.8,2.58
13111,552376,2026-01-29,2568,1952,2,7.95,15.9,6.36
13112,552404,2026-01-29,2316,191,12,0.85,10.2,4.59
13113,552410,2026-01-29,1407,1882,2,2.08,4.16,1.66
13114,552418,2026-01-29,1049,1415,24,1.25,30.0,9.9
13115,552418,2026-01-29,1049,1884,10,2.08,20.8,8.32
13116,552442,2026-01-29,1498,1933,2,4.15,8.3,3.15
13117,552442,2026-01-29,1498,541,2,2.55,5.1,1.94
13118,552442,2026-01-29,1498,539,2,4.95,9.9,3.76
13119,552442,2026-01-29,1498,3045,6,4.25,25.5,12.75
13120,552444,2026-01-29,3389,900,2,2.95,5.9,2.66
13121,552444,2026-01-29,3389,1757,2,4.15,8.3,3.74
13122,552444,2026-01-29,3389,2856,3,2.95,8.85,3.72
13123,552445,2026-01-29,2899,173,32,0.79,25.28,9.61
13124,552445,2026-01-29,2899,1222,4,8.5,34.0,11.22
13125,552446,2026-01-29,2821,1127,4,1.65,6.6,2.51
13126,552446,2026-01-29,2821,1766,20,1.25,25.0,7.5
13127,552446,2026-01-29,2821,2258,4,1.25,5.0,2.0
13128,552448,2026-01-29,3689,1000,2,1.25,2.5,0.75
13129,552449,2026-01-29,7,1590,2,9.95,19.9,5.97
13130,552449,2026-01-29,7,2813,12,1.65,19.8,7.52
13131,552450,2026-01-29,939,129,100,0.72,72.0,36.0
13132,552452,2026-01-29,915,810,1,2.95,2.95,1.18
13133,552452,2026-01-29,915,802,12,0.29,3.48,1.57
13134,552453,2026-01-29,358,1888,20,1.65,33.0,12.54
13135,552453,2026-01-29,358,2843,10,2.08,20.8,10.4
13136,552456,2026-01-29,1069,1170,6,1.95,11.7,3.86
13137,552456,2026-01-29,1069,1248,6,2.1,12.6,4.16
13138,552456,2026-01-29,1069,275,12,0.85,10.2,3.06
13139,552456,2026-01-29,1069,254,6,2.95,17.7,8.85
13140,552456,2026-01-29,1069,2741,24,0.85,20.4,8.57
13141,552457,2026-01-29,2665,1081,12,1.65,19.8,5.94
13142,552457,2026-01-29,2665,130,10,1.65,16.5,6.27
13143,552457,2026-01-29,2665,1200,12,1.65,19.8,8.32
13144,552460,2026-01-29,563,1933,4,4.15,16.6,6.31
13145,552460,2026-01-29,563,1078,12,2.95,35.4,12.39
13146,552461,2026-01-29,3447,2367,12,4.95,59.4,22.57
13147,552463,2026-01-29,1518,950,12,1.25,15.0,6.3
13148,552463,2026-01-29,1518,323,12,1.69,20.28,9.13
13149,552465,2026-01-29,2518,2508,2,1.45,2.9,0.72
13150,552465,2026-01-29,2518,1239,1,4.95,4.95,1.98
13151,552465,2026-01-29,2518,1129,5,1.65,8.25,3.14
13152,552466,2026-01-29,726,2469,48,0.39,18.72,5.62
13153,552466,2026-01-29,726,1128,10,1.65,16.5,6.27
13154,552466,2026-01-29,726,2713,16,1.69,27.04,12.17
13155,552468,2026-01-29,540,818,12,0.42,5.04,2.02
13156,552468,2026-01-29,540,1129,10,1.65,16.5,6.27
13157,552468,2026-01-29,540,1101,6,2.55,15.3,5.81
13158,552468,2026-01-29,540,2713,8,1.69,13.52,6.08
13159,552468,2026-01-29,540,1384,10,1.65,16.5,6.27
13160,552468,2026-01-29,540,1532,12,0.42,5.04,2.02
13161,552469,2026-01-29,375,1128,3,1.65,4.95,1.88
13162,552469,2026-01-29,375,774,2,2.08,4.16,1.46
13163,552469,2026-01-29,375,2902,16,0.42,6.72,2.82
13164,552469,2026-01-29,375,1913,25,0.42,10.5,4.2
13165,552469,2026-01-29,375,684,5,1.25,6.25,1.88
13166,552469,2026-01-29,375,775,2,2.08,4.16,1.46
13167,552469,2026-01-29,375,727,6,1.25,7.5,2.85
13168,552472,2026-01-29,2682,918,3,4.95,14.85,5.64
13169,552479,2026-01-29,343,1758,8,2.49,19.92,7.97
13170,552479,2026-01-29,343,1086,24,0.65,15.6,7.02
13171,552491,2026-01-29,3015,2874,12,1.95,23.4,7.02
13172,552528,2026-01-29,3122,1332,2,14.95,29.9,9.87
13173,552531,2026-01-30,908,668,6,5.95,35.7,16.07
13174,552532,2026-01-30,2108,1391,10,2.95,29.5,8.85
13175,552532,2026-01-30,2108,1882,10,2.08,20.8,8.32
13176,552532,2026-01-30,2108,2378,6,5.45,32.7,9.81
13177,552532,2026-01-30,2108,129,10,0.85,8.5,4.25
13178,552532,2026-01-30,2108,767,24,0.42,10.08,3.02
13179,552533,2026-01-30,927,1451,8,3.75,30.0,13.5
13180,552533,2026-01-30,927,411,16,2.1,33.6,15.12
13181,552533,2026-01-30,927,1697,24,0.42,10.08,4.03
13182,552536,2026-01-30,1203,1625,2,5.95,11.9,3.93
13183,552536,2026-01-30,1203,1618,12,0.65,7.8,2.57
13184,552536,2026-01-30,1203,1617,12,0.65,7.8,2.57
13185,552536,2026-01-30,1203,1039,2,7.95,15.9,4.77
13186,552542,2026-01-30,2900,2620,16,0.42,6.72,2.55
13187,552542,2026-01-30,2900,282,12,0.39,4.68,1.78
13188,552543,2026-01-30,40,2767,48,0.55,26.4,7.92
13189,552547,2026-01-30,514,1855,12,8.15,97.8,37.16
13190,552547,2026-01-30,514,1127,30,1.65,49.5,18.81
13191,552547,2026-01-30,514,1880,10,2.08,20.8,10.4
13192,552548,2026-01-30,2589,1333,1,15.95,15.95,5.26
13193,552550,2026-01-30,994,1967,50,4.15,207.5,62.25
13194,552550,2026-01-30,994,1444,24,3.45,82.8,24.84
13195,552550,2026-01-30,994,1347,48,1.45,69.6,20.88
13196,552550,2026-01-30,994,1098,144,0.72,103.68,39.4
13197,552551,2026-01-30,1986,275,12,0.85,10.2,3.06
13198,552551,2026-01-30,1986,728,12,1.25,15.0,5.7
13199,552551,2026-01-30,1986,1889,10,1.65,16.5,6.27
13200,552554,2026-01-30,361,282,10,0.39,3.9,1.48
13201,552554,2026-01-30,361,2818,2,1.25,2.5,1.0
13202,552554,2026-01-30,361,1631,1,2.55,2.55,0.97
13203,552557,2026-01-30,2797,1420,6,2.95,17.7,6.73
13204,552558,2026-01-30,1565,2754,6,4.25,25.5,8.92
13205,552558,2026-01-30,1565,1519,6,2.95,17.7,7.43
13206,552558,2026-01-30,1565,2823,6,2.1,12.6,5.29
13207,552558,2026-01-30,1565,2713,16,1.69,27.04,12.17
13208,552559,2026-01-30,2277,1953,10,6.75,67.5,30.38
13209,552560,2026-01-30,3353,283,12,0.85,10.2,3.88
13210,552562,2026-01-30,3353,1853,12,1.65,19.8,7.52
13211,552563,2026-01-30,3365,957,12,1.65,19.8,5.94
13212,552563,2026-01-30,3365,631,12,0.42,5.04,2.52
13213,552563,2026-01-30,3365,1165,16,2.95,47.2,17.94
13214,552563,2026-01-30,3365,2536,288,0.21,60.48,18.14
13215,552563,2026-01-30,3365,1393,12,1.65,19.8,5.94
13216,552571,2026-01-30,1510,1885,10,0.85,8.5,4.25
13217,552571,2026-01-30,1510,874,10,2.95,29.5,8.85
13218,552572,2026-01-30,1505,132,20,1.65,33.0,12.54
13219,552572,2026-01-30,1505,1890,100,1.45,145.0,55.1
13220,552572,2026-01-30,1505,2366,150,4.15,622.5,186.75
13221,552572,2026-01-30,1505,121,100,1.79,179.0,53.7
13222,552572,2026-01-30,1505,1886,100,0.72,72.0,28.8
13223,552573,2026-01-30,2554,1363,4,2.55,10.2,3.06
13224,552573,2026-01-30,2554,664,12,1.25,15.0,4.5
13225,552574,2026-01-30,1911,2885,2,2.1,4.2,1.26
13226,552574,2026-01-30,1911,948,1,2.95,2.95,0.88
13227,552575,2026-01-30,1319,406,48,0.39,18.72,5.62
13228,552575,2026-01-30,1319,193,12,1.25,15.0,6.3
13229,552577,2026-01-30,597,1880,10,2.08,20.8,10.4
13230,552614,2026-01-30,1612,1421,6,2.95,17.7,6.73
13231,552614,2026-01-30,1612,506,6,3.75,22.5,6.75
13232,552614,2026-01-30,1612,1387,6,2.95,17.7,6.73
13233,552614,2026-01-30,1612,773,10,2.08,20.8,8.32
13234,552614,2026-01-30,1612,1854,12,1.65,19.8,7.52
13235,552624,2026-01-30,1393,1882,2,2.08,4.16,1.66
13236,552624,2026-01-30,1393,2366,2,4.95,9.9,2.97
13237,552624,2026-01-30,1393,540,1,4.95,4.95,1.88
13238,552624,2026-01-30,1393,575,2,8.5,17.0,6.8
13239,552624,2026-01-30,1393,1164,1,4.95,4.95,1.48
13240,552624,2026-01-30,1393,1967,5,4.95,24.75,7.42
13241,552624,2026-01-30,1393,1829,3,3.29,9.87,4.44
13242,552624,2026-01-30,1393,1755,1,12.5,12.5,6.25
13243,552631,2026-01-30,254,616,12,0.85,10.2,4.59
13244,552631,2026-01-30,254,1285,12,1.65,19.8,7.92
13245,552631,2026-01-30,254,1288,24,1.25,30.0,9.0
13246,552631,2026-01-30,254,1224,24,0.42,10.08,3.02
13247,552631,2026-01-30,254,3072,2,18.0,36.0,14.4
13248,552631,2026-01-30,254,1227,12,1.65,19.8,5.94
13249,552631,2026-01-30,254,613,12,0.85,10.2,4.59
13250,552638,2026-01-30,3434,381,2,7.95,15.9,5.56
13251,552639,2026-01-30,1803,2856,6,2.95,17.7,7.43
13252,552640,2026-01-30,3514,1695,2,0.42,0.84,0.34
13253,552640,2026-01-30,3514,2333,1,1.25,1.25,0.38
13254,552640,2026-01-30,3514,2353,3,0.42,1.26,0.57
13255,552640,2026-01-30,3514,1884,1,2.08,2.08,0.83
13256,552640,2026-01-30,3514,778,1,1.65,1.65,0.82
13257,552643,2026-01-30,2864,539,1,4.95,4.95,1.88
13258,552643,2026-01-30,2864,1545,1,10.75,10.75,4.84
13259,552646,2026-01-30,1123,256,2,1.95,3.9,1.56
13260,552651,2026-01-30,2638,1489,24,1.25,30.0,10.5
13261,552651,2026-01-30,2638,236,1,4.25,4.25,2.12
13262,552651,2026-01-30,2638,1758,4,2.49,9.96,3.98
13263,552651,2026-01-30,2638,1881,1,2.08,2.08,1.04
13264,552651,2026-01-30,2638,591,12,0.85,10.2,4.08
13265,552651,2026-01-30,2638,799,2,0.29,0.58,0.17
13266,552651,2026-01-30,2638,266,6,0.85,5.1,2.3
13267,552651,2026-01-30,2638,722,2,2.1,4.2,1.26
13268,552652,2026-01-30,1450,1605,1,1.65,1.65,0.66
13269,552652,2026-01-30,1450,1211,2,4.95,9.9,2.97
13270,552652,2026-01-30,1450,896,1,3.75,3.75,1.42
13271,552652,2026-01-30,1450,2667,1,3.75,3.75,1.24
13272,552654,2026-01-30,2202,2611,1,3.75,3.75,1.12
13273,552654,2026-01-30,2202,330,1,2.55,2.55,1.15
13274,552654,2026-01-30,2202,332,1,2.1,2.1,0.94
13275,552654,2026-01-30,2202,1120,1,4.25,4.25,1.7
13276,552655,2026-01-30,1449,2587,1,1.25,1.25,0.38
13277,552655,2026-01-30,1449,2867,2,1.65,3.3,1.48
13278,552655,2026-01-30,1449,373,1,1.69,1.69,0.64
13279,552655,2026-01-30,1449,2512,1,0.55,0.55,0.14
13280,552656,2026-01-30,274,1750,12,4.95,59.4,24.95
13281,552656,2026-01-30,274,1345,8,3.75,30.0,9.0
13282,552656,2026-01-30,274,1749,6,6.25,37.5,15.75
13283,552658,2026-01-30,1413,1537,2,5.95,11.9,3.93
13284,552658,2026-01-30,1413,1235,2,9.95,19.9,6.96
13285,552658,2026-01-30,1413,1883,10,2.08,20.8,8.32
13286,552658,2026-01-30,1413,548,1,2.95,2.95,0.88
13287,552664,2026-01-30,1107,861,12,1.65,19.8,7.92
13288,552669,2026-01-30,2805,1218,2,1.25,2.5,0.95
13289,552669,2026-01-30,2805,81,6,1.25,7.5,2.25
13290,552669,2026-01-30,2805,1560,1,16.95,16.95,5.08
13291,552669,2026-01-30,2805,11,4,0.85,3.4,1.02
13292,552669,2026-01-30,2805,1513,4,2.95,11.8,5.9
13293,552669,2026-01-30,2805,2692,3,1.25,3.75,1.12
13294,552690,2026-01-30,2785,1222,1,9.95,9.95,3.28
13295,552692,2026-01-30,1064,2773,4,4.15,16.6,6.31
13296,552694,2026-01-30,303,1637,12,1.95,23.4,8.89
13297,552694,2026-01-30,303,1444,4,3.95,15.8,4.74
13298,552695,2026-01-30,2563,633,12,1.65,19.8,9.9
13299,552695,2026-01-30,2563,1683,25,0.42,10.5,4.2
13300,552695,2026-01-30,2563,1152,6,2.95,17.7,7.96
13301,552695,2026-01-30,2563,745,12,1.45,17.4,5.22
13302,552695,2026-01-30,2563,1429,25,0.42,10.5,4.2
13303,552703,2026-01-30,1360,2510,6,0.55,3.3,1.25
13304,552703,2026-01-30,1360,746,2,1.25,2.5,0.95
13305,552703,2026-01-30,1360,2641,1,0.65,0.65,0.2
13306,552703,2026-01-30,1360,1618,1,0.65,0.65,0.21
13307,552703,2026-01-30,1360,2508,1,1.45,1.45,0.36
13308,552703,2026-01-30,1360,2502,2,2.55,5.1,2.3
13309,552708,2026-01-30,744,2843,10,2.08,20.8,10.4
13310,552710,2026-01-31,514,1414,10,6.75,67.5,30.38
13311,552710,2026-01-31,514,1534,12,0.42,5.04,2.02
13312,552710,2026-01-31,514,1827,24,0.83,19.92,8.37
13313,552711,2026-01-31,2450,324,12,2.08,24.96,9.48
13314,552711,2026-01-31,2450,329,12,2.08,24.96,11.23
13315,552711,2026-01-31,2450,359,6,3.75,22.5,6.75
13316,552711,2026-01-31,2450,2366,4,4.95,19.8,5.94
13317,552711,2026-01-31,2450,2764,12,1.45,17.4,5.22
13318,552712,2026-01-31,3389,1952,2,7.95,15.9,6.36
13319,552712,2026-01-31,3389,2388,2,7.95,15.9,7.16
13320,552712,2026-01-31,3389,1332,1,14.95,14.95,4.93
13321,552714,2026-01-31,3094,2742,12,1.25,15.0,6.3
13322,552714,2026-01-31,3094,1780,3,6.25,18.75,6.19
13323,552715,2026-01-31,404,654,12,1.65,19.8,8.32
13324,552715,2026-01-31,404,1497,4,4.25,17.0,7.14
13325,552721,2026-01-31,1512,1618,12,0.65,7.8,2.57
13326,552721,2026-01-31,1512,1783,6,12.5,75.0,22.5
13327,552724,2026-01-31,703,1448,4,3.75,15.0,6.75
13328,552724,2026-01-31,703,1436,12,0.42,5.04,2.02
13329,552725,2026-01-31,703,1884,10,1.95,19.5,7.8
13330,552726,2026-01-31,1660,541,6,2.55,15.3,5.81
13331,552727,2026-01-31,1660,1784,12,1.65,19.8,5.94
13332,552727,2026-01-31,1660,742,4,3.75,15.0,4.5
13333,552727,2026-01-31,1660,1451,4,3.75,15.0,6.75
13334,552727,2026-01-31,1660,2757,24,0.85,20.4,6.73
13335,552730,2026-01-31,2897,1110,6,2.95,17.7,6.19
13336,552730,2026-01-31,2897,2295,24,0.79,18.96,7.2
13337,552730,2026-01-31,2897,391,12,1.25,15.0,6.75
13338,552730,2026-01-31,2897,2366,4,4.95,19.8,5.94
13339,552731,2026-01-31,20,1433,25,0.42,10.5,4.2
13340,552731,2026-01-31,20,1280,12,1.65,19.8,5.94
13341,552731,2026-01-31,20,35,25,0.42,10.5,4.2
13342,552734,2026-01-31,3258,536,2,6.95,13.9,5.28
13343,552734,2026-01-31,3258,1357,64,1.65,105.6,40.13
13344,552735,2026-01-31,3258,141,6,2.1,12.6,6.3
13345,552735,2026-01-31,3258,1592,12,1.25,15.0,4.5
13346,552764,2026-01-31,3294,1270,24,0.42,10.08,3.02
13347,552769,2026-01-31,2517,1890,1,1.65,1.65,0.63
13348,552769,2026-01-31,2517,1967,2,4.95,9.9,2.97
13349,552769,2026-01-31,2517,773,2,2.08,4.16,1.66
13350,552779,2026-01-31,460,1444,4,3.95,15.8,4.74
13351,552786,2026-01-31,2377,1498,48,3.37,161.76,67.94
13352,552786,2026-01-31,2377,2489,48,4.95,237.6,99.79
13353,552802,2026-01-31,2431,1506,4,1.95,7.8,3.28
13354,552802,2026-01-31,2431,861,3,1.65,4.95,1.98
13355,552802,2026-01-31,2431,1690,4,1.25,5.0,1.5
13356,552802,2026-01-31,2431,1448,2,3.75,7.5,3.38
13357,552802,2026-01-31,2431,141,2,2.1,4.2,2.1
13358,552802,2026-01-31,2431,1661,6,0.85,5.1,1.78
13359,552803,2026-01-31,1440,2368,2,5.95,11.9,4.52
13360,552803,2026-01-31,1440,1782,2,2.49,4.98,2.24
13361,552804,2026-01-31,2108,1421,6,2.95,17.7,6.73
13362,552804,2026-01-31,2108,965,2,8.5,17.0,7.65
13363,552806,2026-01-31,2184,1795,4,5.75,23.0,8.05
13364,552811,2026-01-31,3418,1837,96,0.72,69.12,31.1
13365,552811,2026-01-31,3418,969,12,0.85,10.2,3.06
13366,552811,2026-01-31,3418,1953,10,6.75,67.5,30.38
13367,552813,2026-01-31,1762,1739,2,6.65,13.3,5.59
13368,552813,2026-01-31,1762,1758,4,2.49,9.96,3.98
13369,552813,2026-01-31,1762,1734,4,4.15,16.6,6.97
13370,552816,2026-01-31,2048,316,1,1.95,1.95,0.98
13371,552816,2026-01-31,2048,1890,1,1.65,1.65,0.63
13372,552816,2026-01-31,2048,1434,12,0.42,5.04,1.51
13373,552816,2026-01-31,2048,742,1,3.75,3.75,1.12
13374,552816,2026-01-31,2048,1438,12,0.42,5.04,2.02
13375,552816,2026-01-31,2048,1433,25,0.42,10.5,4.2
13376,552816,2026-01-31,2048,1194,1,4.95,4.95,1.48
13377,552817,2026-01-31,535,2377,6,5.45,32.7,9.81
13378,552817,2026-01-31,535,1694,24,0.42,10.08,4.03
13379,552817,2026-01-31,535,1935,4,4.15,16.6,6.31
13380,552817,2026-01-31,535,1873,12,1.65,19.8,7.92
13381,552817,2026-01-31,535,1449,4,3.75,15.0,6.75
13382,552819,2026-01-31,2769,1449,8,3.75,30.0,13.5
13383,552819,2026-01-31,2769,1780,6,6.25,37.5,12.38
13384,552820,2026-01-31,2765,1427,25,0.42,10.5,4.2
13385,552820,2026-01-31,2765,664,12,1.25,15.0,4.5
13386,552821,2026-01-31,3687,2856,7,2.95,20.65,8.67
13387,552821,2026-01-31,3687,1549,1,14.95,14.95,4.48
13388,552821,2026-01-31,3687,775,3,2.08,6.24,2.18
13389,552821,2026-01-31,3687,1758,1,2.49,2.49,1.0
13390,552821,2026-01-31,3687,969,20,0.85,17.0,5.1
13391,552822,2026-01-31,2048,1227,4,1.65,6.6,1.98
13392,552823,2026-01-31,1540,2362,3,1.95,5.85,1.93
13393,552823,2026-01-31,1540,2564,3,1.25,3.75,1.42
13394,552824,2026-01-31,1112,1282,4,1.65,6.6,1.98
13395,552824,2026-01-31,1112,781,2,2.95,5.9,2.95
13396,552824,2026-01-31,1112,1445,1,3.95,3.95,1.3
13397,552824,2026-01-31,1112,1696,24,0.42,10.08,4.03
13398,552824,2026-01-31,1112,1604,2,2.95,5.9,1.77
13399,552824,2026-01-31,1112,1967,3,4.95,14.85,4.46
13400,552824,2026-01-31,1112,1597,1,1.45,1.45,0.44
13401,552824,2026-01-31,1112,122,1,2.08,2.08,1.04
13402,552824,2026-01-31,1112,1873,12,1.65,19.8,7.92
13403,552825,2026-01-31,1901,1855,2,9.95,19.9,7.56
13404,552825,2026-01-31,1901,2416,12,0.85,10.2,3.57
13405,552825,2026-01-31,1901,1854,12,1.65,19.8,7.52
13406,552825,2026-01-31,1901,1887,10,1.65,16.5,6.27
13407,552825,2026-01-31,1901,673,2,4.95,9.9,4.46
13408,552825,2026-01-31,1901,1884,10,2.08,20.8,8.32
13409,552825,2026-01-31,1901,1885,10,0.85,8.5,4.25
13410,552825,2026-01-31,1901,1415,24,1.25,30.0,9.9
13411,552826,2026-01-31,1249,1613,6,4.95,29.7,8.91
13412,552826,2026-01-31,1249,1756,4,8.25,33.0,16.5
13413,552826,2026-01-31,1249,463,6,0.39,2.34,0.89
13414,552826,2026-01-31,1249,1768,4,8.95,35.8,15.04
13415,552826,2026-01-31,1249,1239,2,4.95,9.9,3.96
13416,552826,2026-01-31,1249,717,6,2.95,17.7,6.73
13417,552826,2026-01-31,1249,323,4,1.69,6.76,3.04
13418,552826,2026-01-31,1249,1760,2,12.5,25.0,8.75
13419,552829,2026-01-31,302,1135,2,2.55,5.1,2.04
13420,552829,2026-01-31,302,329,1,2.08,2.08,0.94
13421,552829,2026-01-31,302,2508,5,1.45,7.25,1.81
13422,552829,2026-01-31,302,2911,3,2.95,8.85,3.1
13423,552829,2026-01-31,302,1852,1,1.65,1.65,0.63
13424,552830,2026-01-31,1834,1884,20,1.95,39.0,15.6
13425,552831,2026-01-31,486,27,30,0.5,15.0,4.5
13426,552831,2026-01-31,486,1047,25,1.45,36.25,16.31
13427,552831,2026-01-31,486,2665,7,1.25,8.75,2.89
13428,552835,2026-01-31,3408,1605,12,1.65,19.8,7.92
13429,552835,2026-01-31,3408,1914,25,0.42,10.5,4.2
13430,552837,2026-01-31,393,1435,12,0.42,5.04,2.02
13431,552838,2026-01-31,2186,2843,10,2.08,20.8,10.4
13432,552839,2026-01-31,1301,1551,1,7.95,7.95,3.18
13433,552839,2026-01-31,1301,1887,10,1.65,16.5,6.27
13434,552839,2026-01-31,1301,797,12,0.29,3.48,1.04
13435,552839,2026-01-31,1301,117,3,4.25,12.75,3.82
13436,552839,2026-01-31,1301,130,10,1.65,16.5,6.27
13437,552842,2026-01-31,3547,1914,25,0.42,10.5,4.2
13438,552842,2026-01-31,3547,1790,2,12.5,25.0,10.5
13439,552843,2026-01-31,1484,67,25,0.21,5.25,1.58
13440,552843,2026-01-31,1484,141,1,2.1,2.1,1.05
13441,552843,2026-01-31,1484,668,2,5.95,11.9,5.36
13442,552844,2026-01-31,228,654,24,1.65,39.6,16.63
13443,552847,2026-01-31,1484,2981,2,3.75,7.5,3.0
13444,552847,2026-01-31,1484,2980,2,8.5,17.0,5.1
13445,552851,2026-01-31,292,1599,12,2.1,25.2,7.56
13446,552851,2026-01-31,292,1270,48,0.42,20.16,6.05
13447,552851,2026-01-31,292,1592,24,1.25,30.0,9.0
13448,552851,2026-01-31,292,541,12,2.55,30.6,11.63
13449,552852,2026-01-31,2807,1745,1,8.25,8.25,2.48
13450,552852,2026-01-31,2807,506,1,3.75,3.75,1.12
