id,customer_code,customer_name,segment,value_tier,country
1494,C14662,客户_14662,零售型,中价值,United Kingdom
1495,C14664,客户_14664,零售型,中价值,United Kingdom
1496,C14665,客户_14665,批发型,高价值,United Kingdom
1497,C14666,客户_14666,批发型,低价值,United Kingdom
1498,C14667,客户_14667,零售型,高价值,United Kingdom
1499,C14669,客户_14669,零售型,中价值,United Kingdom
1500,C14670,客户_14670,零售型,低价值,United Kingdom
1501,C14672,客户_14672,零售型,中价值,United Kingdom
1502,C14673,客户_14673,批发型,高价值,United Kingdom
1503,C14675,客户_14675,零售型,中价值,United Kingdom
1504,C14676,客户_14676,批发型,高价值,United Kingdom
1505,C14680,客户_14680,批发型,高价值,United Kingdom
1506,C14681,客户_14681,批发型,高价值,United Kingdom
1507,C14682,客户_14682,批发型,低价值,United Kingdom
1508,C14684,客户_14684,零售型,中价值,United Kingdom
1509,C14687,客户_14687,批发型,中价值,United Kingdom
1510,C14688,客户_14688,批发型,高价值,United Kingdom
1511,C14690,客户_14690,零售型,低价值,United Kingdom
1512,C14691,客户_14691,批发型,中价值,United Kingdom
1513,C14692,客户_14692,零售型,中价值,United Kingdom
1514,C14693,客户_14693,零售型,低价值,United Kingdom
1515,C14696,客户_14696,批发型,高价值,United Kingdom
1516,C14697,客户_14697,批发型,低价值,United Kingdom
1517,C14698,客户_14698,零售型,高价值,United Kingdom
1518,C14699,客户_14699,批发型,低价值,United Kingdom
1519,C14700,客户_14700,批发型,高价值,United Kingdom
1520,C14701,客户_14701,零售型,高价值,United Kingdom
1521,C14702,客户_14702,零售型,高价值,United Kingdom
1522,C14703,客户_14703,批发型,低价值,United Kingdom
1523,C14704,客户_14704,零售型,高价值,United Kingdom
1524,C14708,客户_14708,批发型,中价值,United Kingdom
1525,C14709,客户_14709,批发型,高价值,United Kingdom
1526,C14710,客户_14710,零售型,低价值,United Kingdom
1527,C14711,客户_14711,零售型,高价值,United Kingdom
1528,C14712,客户_14712,批发型,中价值,United Kingdom
1529,C14713,客户_14713,零售型,高价值,United Kingdom
1530,C14715,客户_14715,零售型,中价值,United Kingdom
1531,C14716,客户_14716,零售型,低价值,United Kingdom
1532,C14719,客户_14719,零售型,中价值,United Kingdom
1533,C14720,客户_14720,零售型,中价值,United Kingdom
1534,C14722,客户_14722,零售型,低价值,United Kingdom
1535,C14723,客户_14723,零售型,中价值,United Kingdom
1536,C14725,客户_14725,零售型,中价值,United Kingdom
1537,C14727,客户_14727,零售型,低价值,United Kingdom
1538,C14729,客户_14729,零售型,低价值,United Kingdom
1539,C14730,客户_14730,零售型,高价值,United Kingdom
1540,C14731,客户_14731,零售型,低价值,United Kingdom
1541,C14732,客户_14732,零售型,高价值,United Kingdom
1542,C14733,客户_14733,批发型,高价值,United Kingdom
1543,C14735,客户_14735,批发型,高价值,United Kingdom
1544,C14737,客户_14737,批发型,中价值,United Kingdom
1545,C14738,客户_14738,批发型,高价值,United Kingdom
1546,C14739,客户_14739,批发型,高价值,United Kingdom
1547,C14740,客户_14740,批发型,中价值,United Kingdom
1548,C14741,客户_14741,批发型,中价值,United Kingdom
1549,C14744,客户_14744,批发型,中价值,United Kingdom
1550,C14745,客户_14745,批发型,中价值,United Kingdom
1551,C14747,客户_14747,零售型,低价值,United Kingdom
1552,C14748,客户_14748,批发型,高价值,United Kingdom
1553,C14753,客户_14753,批发型,中价值,United Kingdom
1554,C14754,客户_14754,批发型,低价值,United Kingdom
1555,C14755,客户_14755,批发型,高价值,United Kingdom
1556,C14756,客户_14756,批发型,中价值,United Kingdom
1557,C14757,客户_14757,零售型,中价值,United Kingdom
1558,C14758,客户_14758,零售型,高价值,United Kingdom
1559,C14759,客户_14759,零售型,中价值,United Kingdom
1560,C14760,客户_14760,批发型,低价值,United Kingdom
1561,C14761,客户_14761,批发型,低价值,United Kingdom
1562,C14762,客户_14762,批发型,低价值,United Kingdom
1563,C14764,客户_14764,批发型,中价值,United Kingdom
1564,C14765,客户_14765,零售型,低价值,United Kingdom
1565,C14766,客户_14766,批发型,高价值,United Kingdom
1566,C14769,客户_14769,零售型,高价值,United Kingdom
1567,C14770,客户_14770,零售型,高价值,United Kingdom
1568,C14772,客户_14772,批发型,低价值,United Kingdom
1569,C14775,客户_14775,批发型,中价值,United Kingdom
1570,C14776,客户_14776,批发型,高价值,United Kingdom
1571,C14778,客户_14778,零售型,低价值,United Kingdom
1572,C14779,客户_14779,零售型,低价值,United Kingdom
1573,C14780,客户_14780,批发型,中价值,United Kingdom
1574,C14784,客户_14784,批发型,低价值,United Kingdom
1575,C14788,客户_14788,批发型,中价值,United Kingdom
1576,C14789,客户_14789,批发型,低价值,United Kingdom
1577,C14790,客户_14790,批发型,中价值,United Kingdom
1578,C14792,客户_14792,零售型,低价值,United Kingdom
1579,C14793,客户_14793,零售型,低价值,United Kingdom
1580,C14794,客户_14794,批发型,高价值,United Kingdom
1581,C14795,客户_14795,零售型,低价值,United Kingdom
1582,C14796,客户_14796,零售型,高价值,United Kingdom
1583,C14798,客户_14798,批发型,低价值,United Kingdom
1584,C14799,客户_14799,零售型,低价值,United Kingdom
1585,C14800,客户_14800,零售型,高价值,United Kingdom
1586,C14801,客户_14801,零售型,低价值,United Kingdom
1587,C14803,客户_14803,零售型,低价值,United Kingdom
1588,C14804,客户_14804,批发型,中价值,United Kingdom
1589,C14805,客户_14805,零售型,中价值,United Kingdom
1590,C14806,客户_14806,批发型,低价值,United Kingdom
1591,C14808,客户_14808,零售型,高价值,United Kingdom
1592,C14810,客户_14810,零售型,高价值,United Kingdom
1593,C14813,客户_14813,零售型,低价值,United Kingdom
1594,C14815,客户_14815,批发型,低价值,United Kingdom
1595,C14816,客户_14816,零售型,中价值,United Kingdom
1596,C14817,客户_14817,批发型,中价值,United Kingdom
1597,C14818,客户_14818,零售型,低价值,United Kingdom
1598,C14819,客户_14819,批发型,低价值,United Kingdom
1599,C14820,客户_14820,零售型,中价值,United Kingdom
1600,C14823,客户_14823,零售型,低价值,United Kingdom
1601,C14824,客户_14824,批发型,高价值,United Kingdom
1602,C14825,客户_14825,批发型,高价值,United Kingdom
1603,C14828,客户_14828,批发型,高价值,United Kingdom
1604,C14829,客户_14829,批发型,低价值,United Kingdom
1605,C14830,客户_14830,零售型,低价值,United Kingdom
1606,C14834,客户_14834,批发型,中价值,United Kingdom
1607,C14837,客户_14837,批发型,中价值,United Kingdom
1608,C14841,客户_14841,零售型,高价值,United Kingdom
1609,C14842,客户_14842,批发型,高价值,United Kingdom
1610,C14844,客户_14844,批发型,高价值,United Kingdom
1611,C14847,客户_14847,批发型,中价值,United Kingdom
1612,C14849,客户_14849,批发型,高价值,United Kingdom
1613,C14850,客户_14850,批发型,低价值,United Kingdom
1614,C14851,客户_14851,批发型,低价值,United Kingdom
1615,C14852,客户_14852,批发型,高价值,United Kingdom
1616,C14853,客户_14853,批发型,低价值,United Kingdom
1617,C14854,客户_14854,批发型,中价值,United Kingdom
1618,C14855,客户_14855,零售型,中价值,United Kingdom
1619,C14856,客户_14856,批发型,高价值,United Kingdom
1620,C14857,客户_14857,零售型,中价值,United Kingdom
1621,C14859,客户_14859,批发型,高价值,United Kingdom
1622,C14860,客户_14860,批发型,低价值,United Kingdom
1623,C14861,客户_14861,批发型,低价值,United Kingdom
1624,C14862,客户_14862,批发型,低价值,United Kingdom
1625,C14866,客户_14866,批发型,高价值,United Kingdom
1626,C14867,客户_14867,零售型,低价值,United Kingdom
1627,C14868,客户_14868,批发型,高价值,United Kingdom
1628,C14869,客户_14869,零售型,中价值,United Kingdom
1629,C14870,客户_14870,批发型,低价值,United Kingdom
1630,C14871,客户_14871,零售型,低价值,United Kingdom
1631,C14873,客户_14873,批发型,中价值,United Kingdom
1632,C14875,客户_14875,批发型,中价值,United Kingdom
1633,C14878,客户_14878,零售型,高价值,United Kingdom
1634,C14880,客户_14880,批发型,低价值,United Kingdom
1635,C14881,客户_14881,批发型,中价值,United Kingdom
1636,C14883,客户_14883,批发型,低价值,United Kingdom
1637,C14885,客户_14885,批发型,低价值,United Kingdom
1638,C14889,客户_14889,批发型,低价值,United Kingdom
1639,C14891,客户_14891,批发型,低价值,United Kingdom
1640,C14893,客户_14893,批发型,低价值,United Kingdom
1641,C14894,客户_14894,零售型,低价值,United Kingdom
1642,C14895,客户_14895,批发型,高价值,United Kingdom
1643,C14896,客户_14896,零售型,低价值,United Kingdom
1644,C14897,客户_14897,零售型,中价值,United Kingdom
1645,C14898,客户_14898,零售型,高价值,United Kingdom
1646,C14901,客户_14901,零售型,高价值,United Kingdom
1647,C14902,客户_14902,批发型,低价值,United Kingdom
1648,C14903,客户_14903,零售型,高价值,United Kingdom
1649,C14904,客户_14904,批发型,中价值,United Kingdom
1650,C14905,客户_14905,批发型,中价值,United Kingdom
1651,C14907,客户_14907,批发型,高价值,United Kingdom
1652,C14908,客户_14908,批发型,中价值,United Kingdom
1653,C14910,客户_14910,批发型,低价值,United Kingdom
1654,C14911,客户_14911,批发型,高价值,United Kingdom
1655,C14912,客户_14912,批发型,中价值,United Kingdom
1656,C14913,客户_14913,批发型,中价值,United Kingdom
1657,C14915,客户_14915,批发型,中价值,United Kingdom
1658,C14916,客户_14916,批发型,中价值,United Kingdom
1659,C14918,客户_14918,批发型,高价值,United Kingdom
1660,C14920,客户_14920,批发型,中价值,United Kingdom
1661,C14921,客户_14921,批发型,中价值,United Kingdom
1662,C14923,客户_14923,批发型,中价值,United Kingdom
1663,C14924,客户_14924,零售型,低价值,United Kingdom
1664,C14929,客户_14929,批发型,低价值,United Kingdom
1665,C14930,客户_14930,批发型,高价值,United Kingdom
1666,C14931,客户_14931,批发型,高价值,United Kingdom
1667,C14932,客户_14932,批发型,中价值,United Kingdom
1668,C14934,客户_14934,批发型,中价值,United Kingdom
1669,C14936,客户_14936,批发型,高价值,United Kingdom
1670,C14937,客户_14937,批发型,高价值,United Kingdom
1671,C14944,客户_14944,批发型,高价值,United Kingdom
1672,C14946,客户_14946,批发型,低价值,United Kingdom
1673,C14947,客户_14947,批发型,低价值,United Kingdom
1674,C14948,客户_14948,批发型,中价值,United Kingdom
1675,C14950,客户_14950,零售型,低价值,United Kingdom
1676,C14951,客户_14951,批发型,低价值,United Kingdom
1677,C14952,客户_14952,批发型,高价值,United Kingdom
1678,C14953,客户_14953,零售型,低价值,United Kingdom
1679,C14954,客户_14954,零售型,中价值,United Kingdom
1680,C14958,客户_14958,零售型,中价值,United Kingdom
1681,C14959,客户_14959,批发型,中价值,United Kingdom
1682,C14960,客户_14960,批发型,低价值,United Kingdom
1683,C14961,客户_14961,批发型,高价值,United Kingdom
1684,C14963,客户_14963,零售型,高价值,United Kingdom
1685,C14965,客户_14965,零售型,中价值,United Kingdom
1686,C14966,客户_14966,零售型,低价值,United Kingdom
1687,C14968,客户_14968,零售型,低价值,United Kingdom
1688,C14970,客户_14970,批发型,中价值,United Kingdom
1689,C14971,客户_14971,零售型,中价值,United Kingdom
1690,C14972,客户_14972,零售型,低价值,United Kingdom
1691,C14973,客户_14973,批发型,中价值,United Kingdom
1692,C14974,客户_14974,零售型,低价值,United Kingdom
1693,C14975,客户_14975,批发型,中价值,United Kingdom
1694,C14976,客户_14976,零售型,高价值,United Kingdom
1695,C14978,客户_14978,零售型,高价值,United Kingdom
1696,C14981,客户_14981,批发型,低价值,United Kingdom
1697,C14984,客户_14984,零售型,低价值,United Kingdom
1698,C14985,客户_14985,零售型,低价值,United Kingdom
1699,C14988,客户_14988,零售型,低价值,United Kingdom
1700,C14995,客户_14995,零售型,低价值,United Kingdom
1701,C14998,客户_14998,零售型,低价值,United Kingdom
1702,C15000,客户_15000,零售型,低价值,United Kingdom
1703,C15002,客户_15002,零售型,高价值,United Kingdom
1704,C15004,客户_15004,零售型,高价值,United Kingdom
1705,C15005,客户_15005,零售型,高价值,United Kingdom
1706,C15006,客户_15006,零售型,中价值,United Kingdom
1707,C15007,客户_15007,批发型,低价值,United Kingdom
1708,C15009,客户_15009,零售型,中价值,United Kingdom
1709,C15010,客户_15010,批发型,低价值,United Kingdom
1710,C15012,客户_15012,零售型,中价值,United Kingdom
1711,C15014,客户_15014,零售型,低价值,United Kingdom
1712,C15016,客户_15016,零售型,中价值,United Kingdom
1713,C15017,客户_15017,零售型,低价值,United Kingdom
1714,C15018,客户_15018,零售型,中价值,United Kingdom
1715,C15019,客户_15019,零售型,低价值,United Kingdom
1716,C15021,客户_15021,零售型,中价值,United Kingdom
1717,C15022,客户_15022,零售型,高价值,United Kingdom
1718,C15023,客户_15023,零售型,高价值,United Kingdom
1719,C15024,客户_15024,零售型,中价值,United Kingdom
1720,C15025,客户_15025,零售型,中价值,United Kingdom
1721,C15026,客户_15026,零售型,低价值,United Kingdom
1722,C15027,客户_15027,批发型,高价值,United Kingdom
1723,C15028,客户_15028,零售型,中价值,United Kingdom
1724,C15030,客户_15030,批发型,中价值,United Kingdom
1725,C15031,客户_15031,零售型,中价值,United Kingdom
1726,C15032,客户_15032,批发型,中价值,United Kingdom
1727,C15033,客户_15033,零售型,高价值,United Kingdom
1728,C15034,客户_15034,零售型,高价值,United Kingdom
1729,C15036,客户_15036,零售型,低价值,United Kingdom
1730,C15038,客户_15038,零售型,中价值,United Kingdom
1731,C15039,客户_15039,零售型,高价值,United Kingdom
1732,C15041,客户_15041,零售型,低价值,United Kingdom
1733,C15043,客户_15043,批发型,高价值,United Kingdom
1734,C15044,客户_15044,零售型,高价值,United Kingdom
1735,C15045,客户_15045,批发型,中价值,United Kingdom
1736,C15046,客户_15046,批发型,高价值,United Kingdom
1737,C15047,客户_15047,批发型,低价值,United Kingdom
1738,C15048,客户_15048,零售型,低价值,United Kingdom
1739,C15049,客户_15049,批发型,低价值,United Kingdom
1740,C15050,客户_15050,批发型,高价值,United Kingdom
1741,C15051,客户_15051,零售型,中价值,United Kingdom
1742,C15052,客户_15052,零售型,低价值,United Kingdom
1743,C15053,客户_15053,零售型,中价值,United Kingdom
1744,C15054,客户_15054,零售型,低价值,United Kingdom
1745,C15057,客户_15057,批发型,中价值,United Kingdom
