id,record_date,cattle_id,farm_id,milk_yield,fat_rate,protein_rate,lactation_stage
6346,2025-11-05,77,1,22.1,4.18,3.23,泌乳后期
6347,2025-11-15,77,1,22.2,3.94,3.3,泌乳后期
6348,2025-11-25,77,1,21.8,3.98,3.38,泌乳后期
6349,2025-11-05,78,1,32.2,3.57,3.15,泌乳中期
6350,2025-11-15,78,1,31.6,3.69,3.13,泌乳中期
6351,2025-11-25,78,1,32.0,3.85,3.14,泌乳中期
6352,2025-11-05,79,1,17.0,5.44,3.88,泌乳后期
6353,2025-11-15,79,1,18.2,5.41,3.82,泌乳后期
6354,2025-11-25,79,1,17.7,5.39,3.81,泌乳后期
6355,2025-11-05,80,1,32.9,3.75,3.17,泌乳中期
6356,2025-11-15,80,1,33.7,3.84,3.22,泌乳中期
6357,2025-11-25,80,1,32.2,3.76,3.13,泌乳中期
6358,2025-11-05,81,1,31.0,3.87,3.26,泌乳中期
6359,2025-11-15,81,1,32.8,3.8,3.13,泌乳中期
6360,2025-11-25,81,1,32.0,3.67,3.14,泌乳中期
6361,2025-11-05,82,1,24.9,5.16,3.78,泌乳中期
6362,2025-11-15,82,1,26.0,4.96,3.81,泌乳中期
6363,2025-11-25,82,1,23.5,5.49,3.88,泌乳中期
6364,2025-11-05,83,1,29.9,3.92,3.33,泌乳中期
6365,2025-11-15,83,1,30.5,3.79,3.22,泌乳中期
6366,2025-11-25,83,1,30.0,3.89,3.23,泌乳中期
6367,2025-11-05,84,1,21.3,3.91,3.28,泌乳后期
6368,2025-11-15,84,1,20.7,4.14,3.28,泌乳后期
6369,2025-11-25,84,1,22.4,4.09,3.26,泌乳后期
6370,2025-11-05,86,1,30.8,4.09,3.18,泌乳中期
6371,2025-11-15,86,1,28.2,4.03,3.18,泌乳中期
6372,2025-11-25,86,1,29.4,3.89,3.27,泌乳中期
6373,2025-11-05,87,1,25.7,5.25,3.81,泌乳中期
6374,2025-11-15,87,1,25.7,5.36,3.91,泌乳中期
6375,2025-11-25,87,1,26.1,5.13,3.83,泌乳中期
6376,2025-11-05,88,1,28.1,4.03,3.29,泌乳中期
6377,2025-11-15,88,1,27.9,3.85,3.23,泌乳中期
6378,2025-11-25,88,1,27.6,4.11,3.26,泌乳中期
6379,2025-11-05,89,1,20.8,3.95,3.39,泌乳后期
6380,2025-11-15,89,1,20.8,3.92,3.26,泌乳后期
6381,2025-11-25,89,1,22.1,4.06,3.31,泌乳后期
6382,2025-11-05,90,1,30.4,3.9,3.27,泌乳中期
6383,2025-11-15,90,1,28.6,3.95,3.26,泌乳中期
6384,2025-11-25,90,1,27.3,3.84,3.29,泌乳中期
6385,2025-11-05,91,1,28.0,3.99,3.18,泌乳初期
6386,2025-11-15,91,1,26.7,3.92,3.25,泌乳初期
6387,2025-11-25,91,1,27.6,3.95,3.23,泌乳初期
6388,2025-11-05,92,1,27.6,3.94,3.38,泌乳中期
6389,2025-11-15,92,1,26.2,3.84,3.22,泌乳中期
6390,2025-11-25,92,1,29.2,3.86,3.22,泌乳中期
6391,2025-11-05,93,1,16.4,4.51,3.47,泌乳后期
6392,2025-11-15,93,1,15.8,4.27,3.44,泌乳后期
6393,2025-11-25,93,1,16.2,4.58,3.41,泌乳后期
6394,2025-11-05,94,1,27.4,3.89,3.24,泌乳中期
6395,2025-11-15,94,1,26.9,3.84,3.2,泌乳中期
6396,2025-11-25,94,1,26.9,3.96,3.27,泌乳中期
6397,2025-11-05,95,1,22.0,3.9,3.28,泌乳后期
6398,2025-11-15,95,1,20.8,3.88,3.3,泌乳后期
6399,2025-11-25,95,1,20.0,4.27,3.27,泌乳后期
6400,2025-11-05,96,1,29.0,3.71,3.19,泌乳中期
6401,2025-11-15,96,1,28.0,3.83,3.21,泌乳中期
6402,2025-11-25,96,1,29.2,3.81,3.04,泌乳中期
6403,2025-11-05,97,1,27.0,5.27,3.9,泌乳中期
6404,2025-11-15,97,1,26.1,4.96,3.84,泌乳中期
6405,2025-11-25,97,1,26.1,5.21,3.78,泌乳中期
6406,2025-11-05,98,1,28.1,3.85,3.11,泌乳中期
6407,2025-11-15,98,1,25.6,4.0,3.3,泌乳中期
6408,2025-11-25,98,1,28.0,3.88,3.2,泌乳中期
6409,2025-11-05,99,1,14.1,4.28,3.59,泌乳后期
6410,2025-11-15,99,1,14.6,4.57,3.49,泌乳后期
6411,2025-11-25,99,1,14.5,4.51,3.54,泌乳后期
6412,2025-11-05,100,1,19.4,4.1,3.49,泌乳初期
6413,2025-11-15,100,1,18.9,4.39,3.47,泌乳初期
6414,2025-11-25,100,1,18.8,4.52,3.52,泌乳初期
6415,2025-11-05,101,1,22.8,4.12,3.26,泌乳后期
6416,2025-11-15,101,1,23.6,3.96,3.25,泌乳后期
6417,2025-11-25,101,1,23.6,4.0,3.34,泌乳后期
6418,2025-11-05,102,1,30.7,3.56,3.17,泌乳初期
6419,2025-11-15,102,1,31.5,3.84,3.14,泌乳初期
6420,2025-11-25,102,1,30.0,3.81,3.26,泌乳初期
6421,2025-11-05,103,1,22.8,5.42,3.74,泌乳初期
6422,2025-11-15,103,1,22.2,5.35,3.85,泌乳初期
6423,2025-11-25,103,1,22.9,5.15,3.81,泌乳初期
6424,2025-11-05,104,1,28.6,3.64,3.32,泌乳中期
6425,2025-11-15,104,1,28.1,3.93,3.28,泌乳中期
6426,2025-11-25,104,1,28.1,3.91,3.24,泌乳中期
6427,2025-11-05,105,1,27.3,3.76,3.17,泌乳中期
6428,2025-11-15,105,1,29.4,3.72,3.19,泌乳中期
6429,2025-11-25,105,1,27.9,3.84,3.25,泌乳中期
6430,2025-11-05,106,1,31.7,3.83,3.26,泌乳中期
6431,2025-11-15,106,1,28.9,4.01,3.17,泌乳中期
6432,2025-11-25,106,1,29.9,3.79,3.2,泌乳中期
6433,2025-11-05,107,1,17.3,4.44,3.47,泌乳初期
6434,2025-11-15,107,1,18.9,4.32,3.43,泌乳初期
6435,2025-11-25,107,1,18.9,4.25,3.33,泌乳初期
6436,2025-11-05,108,1,28.2,3.83,3.28,泌乳初期
6437,2025-11-15,108,1,28.9,3.86,3.28,泌乳初期
6438,2025-11-25,108,1,29.8,4.0,3.13,泌乳初期
6439,2025-11-05,110,1,32.7,3.72,3.15,泌乳中期
6440,2025-11-15,110,1,32.9,3.56,3.26,泌乳中期
6441,2025-11-25,110,1,34.3,3.58,3.11,泌乳中期
6442,2025-11-05,111,1,23.5,4.89,3.84,泌乳中期
6443,2025-11-15,111,1,22.0,5.4,3.99,泌乳中期
6444,2025-11-25,111,1,21.9,5.07,3.85,泌乳中期
6445,2025-11-05,112,1,29.4,3.76,3.23,泌乳中期
6446,2025-11-15,112,1,28.2,3.97,3.23,泌乳中期
6447,2025-11-25,112,1,29.0,3.9,3.2,泌乳中期
6448,2025-11-05,113,1,23.1,4.04,3.2,泌乳后期
6449,2025-11-15,113,1,22.4,3.77,3.36,泌乳后期
6450,2025-11-25,113,1,23.0,3.99,3.29,泌乳后期
6451,2025-11-05,114,1,22.5,4.02,3.23,泌乳后期
6452,2025-11-15,114,1,22.6,3.88,3.27,泌乳后期
6453,2025-11-25,114,1,24.2,4.1,3.34,泌乳后期
6454,2025-11-05,115,1,25.5,4.02,3.32,泌乳初期
6455,2025-11-15,115,1,24.1,4.03,3.23,泌乳初期
6456,2025-11-25,115,1,24.7,3.94,3.28,泌乳初期
6457,2025-11-05,117,1,24.8,5.32,3.81,泌乳中期
6458,2025-11-15,117,1,28.7,5.2,3.77,泌乳中期
6459,2025-11-25,117,1,25.7,5.18,3.88,泌乳中期
6460,2025-11-05,118,1,20.6,4.09,3.28,泌乳后期
6461,2025-11-15,118,1,21.7,3.91,3.2,泌乳后期
6462,2025-11-25,118,1,21.6,4.18,3.17,泌乳后期
6463,2025-11-05,119,1,29.3,3.67,3.39,泌乳中期
6464,2025-11-15,119,1,30.0,4.03,3.21,泌乳中期
6465,2025-11-25,119,1,27.5,3.95,3.15,泌乳中期
6466,2025-11-05,120,1,24.7,3.9,3.37,泌乳后期
6467,2025-11-15,120,1,22.7,4.01,3.23,泌乳后期
6468,2025-11-25,120,1,22.4,4.1,3.33,泌乳后期
6469,2025-11-05,121,1,22.0,3.74,3.33,泌乳后期
6470,2025-11-15,121,1,22.8,3.99,3.36,泌乳后期
6471,2025-11-25,121,1,22.8,3.91,3.37,泌乳后期
6472,2025-11-05,122,1,32.4,3.76,3.15,泌乳中期
6473,2025-11-15,122,1,31.5,3.69,3.12,泌乳中期
6474,2025-11-25,122,1,33.0,3.86,3.21,泌乳中期
6475,2025-11-05,123,1,28.1,3.75,3.31,泌乳初期
6476,2025-11-15,123,1,27.6,3.93,3.18,泌乳初期
6477,2025-11-25,123,1,29.7,3.85,3.31,泌乳初期
6478,2025-11-05,124,1,30.8,3.95,3.33,泌乳初期
6479,2025-11-15,124,1,30.6,3.62,3.21,泌乳初期
6480,2025-11-25,124,1,27.9,3.79,3.24,泌乳初期
6481,2025-11-05,125,1,22.8,4.04,3.37,泌乳后期
6482,2025-11-15,125,1,23.1,4.03,3.39,泌乳后期
6483,2025-11-25,125,1,22.4,4.05,3.27,泌乳后期
6484,2025-11-05,126,1,25.1,3.96,3.22,泌乳初期
6485,2025-11-15,126,1,26.4,3.89,3.16,泌乳初期
6486,2025-11-25,126,1,26.1,3.8,3.17,泌乳初期
6487,2025-11-05,128,1,21.6,4.17,3.26,泌乳后期
6488,2025-11-15,128,1,22.4,4.21,3.21,泌乳后期
6489,2025-11-25,128,1,23.8,3.85,3.48,泌乳后期
6490,2025-11-05,130,1,28.0,3.96,3.21,泌乳初期
6491,2025-11-15,130,1,27.4,3.85,3.27,泌乳初期
6492,2025-11-25,130,1,27.0,3.75,3.17,泌乳初期
6493,2025-11-05,131,1,28.7,3.95,3.24,泌乳初期
6494,2025-11-15,131,1,27.8,3.74,3.12,泌乳初期
6495,2025-11-25,131,1,28.0,3.88,3.21,泌乳初期
6496,2025-11-05,132,1,16.6,4.2,3.5,泌乳后期
6497,2025-11-15,132,1,15.1,4.4,3.49,泌乳后期
6498,2025-11-25,132,1,15.8,4.48,3.46,泌乳后期
6499,2025-11-05,133,1,22.3,3.97,3.21,泌乳后期
6500,2025-11-15,133,1,22.2,4.09,3.3,泌乳后期
6501,2025-11-25,133,1,24.0,4.0,3.27,泌乳后期
6502,2025-11-05,134,1,30.3,3.62,3.31,泌乳初期
6503,2025-11-15,134,1,28.9,4.02,3.26,泌乳初期
6504,2025-11-25,134,1,29.2,3.82,3.21,泌乳初期
6505,2025-11-05,135,1,23.7,5.26,3.8,泌乳中期
6506,2025-11-15,135,1,25.2,5.16,3.81,泌乳中期
6507,2025-11-25,135,1,24.3,5.24,3.9,泌乳中期
6508,2025-11-05,136,1,21.0,3.98,3.35,泌乳后期
6509,2025-11-15,136,1,22.8,4.13,3.23,泌乳后期
6510,2025-11-25,136,1,21.7,4.24,3.38,泌乳后期
6511,2025-11-05,137,1,21.3,4.07,3.32,泌乳后期
6512,2025-11-15,137,1,18.6,3.93,3.37,泌乳后期
6513,2025-11-25,137,1,19.3,3.89,3.34,泌乳后期
6514,2025-11-05,138,1,24.3,3.9,3.28,泌乳后期
6515,2025-11-15,138,1,22.0,3.99,3.37,泌乳后期
6516,2025-11-25,138,1,22.8,3.94,3.3,泌乳后期
6517,2025-11-05,139,1,20.1,3.94,3.26,泌乳后期
6518,2025-11-15,139,1,22.1,3.99,3.2,泌乳后期
6519,2025-11-25,139,1,21.3,3.95,3.43,泌乳后期
6520,2025-11-05,140,1,19.9,4.3,3.32,泌乳初期
6521,2025-11-15,140,1,18.2,4.67,3.48,泌乳初期
6522,2025-11-25,140,1,19.7,4.25,3.53,泌乳初期
6523,2025-11-05,142,1,23.0,5.21,3.79,泌乳初期
6524,2025-11-15,142,1,24.1,5.18,3.87,泌乳初期
6525,2025-11-25,142,1,23.9,5.35,3.76,泌乳初期
6526,2025-11-05,143,1,22.0,3.9,3.29,泌乳后期
6527,2025-11-15,143,1,22.3,4.11,3.41,泌乳后期
6528,2025-11-25,143,1,24.5,3.92,3.21,泌乳后期
6529,2025-11-05,145,1,24.2,4.0,3.22,泌乳后期
6530,2025-11-15,145,1,22.7,3.85,3.32,泌乳后期
6531,2025-11-25,145,1,22.4,3.94,3.33,泌乳后期
6532,2025-11-05,147,1,18.4,4.28,3.32,泌乳后期
6533,2025-11-15,147,1,19.4,4.11,3.33,泌乳后期
6534,2025-11-25,147,1,19.3,4.06,3.24,泌乳后期
6535,2025-11-05,148,1,30.1,3.77,3.22,泌乳中期
6536,2025-11-15,148,1,32.3,3.66,3.29,泌乳中期
6537,2025-11-25,148,1,32.8,3.82,3.25,泌乳中期
6538,2025-11-05,150,1,20.9,4.0,3.33,泌乳后期
6539,2025-11-15,150,1,21.6,4.22,3.25,泌乳后期
6540,2025-11-25,150,1,21.6,4.14,3.25,泌乳后期
6541,2025-11-05,151,1,26.4,3.86,3.36,泌乳初期
6542,2025-11-15,151,1,26.1,3.79,3.17,泌乳初期
6543,2025-11-25,151,1,27.9,4.12,3.34,泌乳初期
6544,2025-11-05,152,1,19.8,4.08,3.23,泌乳后期
6545,2025-11-15,152,1,23.4,3.83,3.39,泌乳后期
6546,2025-11-25,152,1,22.7,3.92,3.28,泌乳后期
6547,2025-11-05,153,1,23.3,4.41,3.34,泌乳中期
6548,2025-11-15,153,1,20.6,4.39,3.57,泌乳中期
6549,2025-11-25,153,1,23.2,4.32,3.45,泌乳中期
6550,2025-11-05,154,1,29.5,3.94,3.13,泌乳初期
6551,2025-11-15,154,1,29.1,3.94,3.2,泌乳初期
6552,2025-11-25,154,1,28.0,4.12,3.13,泌乳初期
6553,2025-11-05,156,1,22.1,4.14,3.35,泌乳后期
6554,2025-11-15,156,1,21.8,3.88,3.32,泌乳后期
6555,2025-11-25,156,1,23.0,3.75,3.31,泌乳后期
6556,2025-11-05,157,1,19.7,4.21,3.27,泌乳后期
6557,2025-11-15,157,1,20.7,3.96,3.22,泌乳后期
6558,2025-11-25,157,1,22.5,3.8,3.33,泌乳后期
6559,2025-11-05,158,1,26.4,3.99,3.23,泌乳中期
6560,2025-11-15,158,1,28.8,3.84,3.17,泌乳中期
6561,2025-11-25,158,1,27.8,3.82,3.25,泌乳中期
6562,2025-11-05,159,1,16.0,5.33,3.84,泌乳后期
6563,2025-11-15,159,1,16.7,5.6,3.87,泌乳后期
6564,2025-11-25,159,1,16.4,5.33,3.79,泌乳后期
6565,2025-11-05,160,1,27.9,4.04,3.12,泌乳初期
6566,2025-11-15,160,1,27.2,3.99,3.37,泌乳初期
6567,2025-11-25,160,1,27.5,3.79,3.25,泌乳初期
6568,2025-11-05,161,1,27.4,5.22,3.8,泌乳中期
6569,2025-11-15,161,1,25.6,5.1,3.81,泌乳中期
6570,2025-11-25,161,1,26.3,5.32,3.86,泌乳中期
6571,2025-11-05,162,1,15.8,4.38,3.54,泌乳后期
6572,2025-11-15,162,1,15.7,4.42,3.46,泌乳后期
6573,2025-11-25,162,1,16.9,4.48,3.54,泌乳后期
6574,2025-11-05,164,1,26.9,3.93,3.25,泌乳初期
6575,2025-11-15,164,1,26.4,4.0,3.23,泌乳初期
6576,2025-11-25,164,1,25.9,4.07,3.13,泌乳初期
6577,2025-11-05,165,1,18.4,3.93,3.36,泌乳后期
6578,2025-11-15,165,1,19.4,3.99,3.39,泌乳后期
6579,2025-11-25,165,1,19.5,3.94,3.38,泌乳后期
6580,2025-11-05,166,1,26.4,4.03,3.31,泌乳中期
6581,2025-11-15,166,1,26.9,3.91,3.25,泌乳中期
6582,2025-11-25,166,1,28.2,3.99,3.19,泌乳中期
6583,2025-11-05,167,1,26.0,4.01,3.32,泌乳中期
6584,2025-11-15,167,1,26.0,3.92,3.3,泌乳中期
6585,2025-11-25,167,1,27.7,3.85,3.33,泌乳中期
6586,2025-11-05,169,1,22.7,4.4,3.51,泌乳中期
6587,2025-11-15,169,1,22.3,4.33,3.38,泌乳中期
6588,2025-11-25,169,1,22.6,4.2,3.42,泌乳中期
6589,2025-11-05,170,1,21.0,3.85,3.38,泌乳后期
6590,2025-11-15,170,1,19.6,4.05,3.31,泌乳后期
6591,2025-11-25,170,1,20.1,3.87,3.3,泌乳后期
6592,2025-11-05,172,1,30.5,3.95,3.23,泌乳中期
6593,2025-11-15,172,1,33.5,3.8,3.2,泌乳中期
6594,2025-11-25,172,1,30.1,3.77,3.31,泌乳中期
6595,2025-11-05,173,1,22.6,3.95,3.3,泌乳后期
6596,2025-11-15,173,1,23.9,4.05,3.23,泌乳后期
6597,2025-11-25,173,1,22.5,3.83,3.36,泌乳后期
6598,2025-11-05,174,1,20.0,4.37,3.5,泌乳初期
6599,2025-11-15,174,1,22.2,4.16,3.5,泌乳初期
6600,2025-11-25,174,1,20.4,4.28,3.32,泌乳初期
6601,2025-11-05,175,1,31.9,3.82,3.23,泌乳中期
6602,2025-11-15,175,1,31.6,3.85,3.22,泌乳中期
6603,2025-11-25,175,1,32.5,3.65,3.28,泌乳中期
6604,2025-11-05,176,1,30.4,3.84,3.23,泌乳初期
6605,2025-11-15,176,1,32.0,3.71,3.19,泌乳初期
6606,2025-11-25,176,1,29.8,3.51,3.19,泌乳初期
6607,2025-11-05,177,1,32.0,3.98,3.2,泌乳中期
6608,2025-11-15,177,1,32.9,3.9,3.14,泌乳中期
6609,2025-11-25,177,1,32.6,3.95,3.17,泌乳中期
6610,2025-11-05,178,1,29.3,4.02,3.18,泌乳中期
6611,2025-11-15,178,1,29.1,3.77,3.34,泌乳中期
6612,2025-11-25,178,1,31.0,3.7,3.27,泌乳中期
6613,2025-11-05,179,1,31.5,3.7,3.23,泌乳中期
6614,2025-11-15,179,1,31.8,3.91,3.29,泌乳中期
6615,2025-11-25,179,1,31.2,3.8,3.33,泌乳中期
6616,2025-11-05,180,1,21.4,3.97,3.37,泌乳后期
6617,2025-11-15,180,1,21.3,3.93,3.29,泌乳后期
6618,2025-11-25,180,1,21.5,3.9,3.39,泌乳后期
6619,2025-11-05,181,1,34.6,3.85,3.21,泌乳中期
6620,2025-11-15,181,1,32.4,3.7,3.28,泌乳中期
6621,2025-11-25,181,1,33.0,3.98,3.21,泌乳中期
6622,2025-11-05,182,1,22.6,4.04,3.5,泌乳中期
6623,2025-11-15,182,1,20.0,4.24,3.45,泌乳中期
6624,2025-11-25,182,1,21.4,3.98,3.37,泌乳中期
6625,2025-11-05,183,1,16.1,5.35,3.84,泌乳后期
6626,2025-11-15,183,1,16.3,5.61,3.88,泌乳后期
6627,2025-11-25,183,1,16.0,5.44,3.88,泌乳后期
6628,2025-11-05,184,1,22.0,3.86,3.3,泌乳后期
6629,2025-11-15,184,1,23.6,3.86,3.14,泌乳后期
6630,2025-11-25,184,1,23.1,4.08,3.34,泌乳后期
6631,2025-11-05,185,1,19.3,4.28,3.53,泌乳中期
6632,2025-11-15,185,1,18.8,4.19,3.45,泌乳中期
6633,2025-11-25,185,1,18.9,4.4,3.38,泌乳中期
6634,2025-11-05,187,1,24.2,5.27,3.78,泌乳中期
6635,2025-11-15,187,1,26.5,5.18,3.84,泌乳中期
6636,2025-11-25,187,1,26.9,5.07,3.83,泌乳中期
6637,2025-11-05,188,1,23.3,3.96,3.27,泌乳后期
6638,2025-11-15,188,1,22.8,3.95,3.26,泌乳后期
6639,2025-11-25,188,1,22.0,4.14,3.33,泌乳后期
6640,2025-11-05,190,1,33.9,3.65,3.11,泌乳中期
6641,2025-11-15,190,1,31.7,3.5,3.27,泌乳中期
6642,2025-11-25,190,1,32.4,3.6,3.14,泌乳中期
6643,2025-11-05,192,1,31.2,3.79,3.17,泌乳中期
6644,2025-11-15,192,1,33.4,3.7,3.2,泌乳中期
6645,2025-11-25,192,1,31.0,3.97,3.16,泌乳中期
6646,2025-11-05,193,1,32.5,3.72,3.19,泌乳中期
6647,2025-11-15,193,1,29.4,3.75,3.17,泌乳中期
6648,2025-11-25,193,1,32.2,4.03,3.14,泌乳中期
6649,2025-11-05,194,1,22.9,4.25,3.44,泌乳中期
6650,2025-11-15,194,1,21.8,4.42,3.42,泌乳中期
6651,2025-11-25,194,1,21.1,4.34,3.29,泌乳中期
6652,2025-11-05,196,1,31.0,4.01,3.35,泌乳中期
6653,2025-11-15,196,1,34.1,3.58,3.17,泌乳中期
6654,2025-11-25,196,1,32.9,3.73,3.2,泌乳中期
6655,2025-11-05,197,1,24.8,4.16,3.25,泌乳后期
6656,2025-11-15,197,1,22.9,4.06,3.24,泌乳后期
6657,2025-11-25,197,1,24.3,4.01,3.29,泌乳后期
6658,2025-11-05,198,1,26.7,5.18,3.76,泌乳中期
6659,2025-11-15,198,1,27.2,5.15,3.85,泌乳中期
6660,2025-11-25,198,1,25.4,5.19,3.82,泌乳中期
6661,2025-11-05,199,1,22.3,4.32,3.47,泌乳中期
6662,2025-11-15,199,1,22.7,4.42,3.51,泌乳中期
6663,2025-11-25,199,1,23.0,4.42,3.51,泌乳中期
6664,2025-11-05,200,1,33.0,3.8,3.19,泌乳中期
6665,2025-11-15,200,1,32.2,3.95,3.28,泌乳中期
6666,2025-11-25,200,1,32.2,3.73,3.16,泌乳中期
6667,2025-11-05,202,1,27.1,5.2,3.84,泌乳中期
6668,2025-11-15,202,1,25.6,5.24,3.85,泌乳中期
6669,2025-11-25,202,1,25.5,5.19,3.82,泌乳中期
6670,2025-11-05,203,1,19.0,5.52,3.83,泌乳后期
6671,2025-11-15,203,1,19.5,5.36,3.86,泌乳后期
6672,2025-11-25,203,1,19.5,5.21,3.93,泌乳后期
6673,2025-11-05,204,1,28.4,4.01,3.18,泌乳中期
6674,2025-11-15,204,1,26.9,3.69,3.27,泌乳中期
6675,2025-11-25,204,1,25.0,3.65,3.25,泌乳中期
6676,2025-11-05,205,1,18.1,5.52,3.8,泌乳后期
6677,2025-11-15,205,1,19.1,5.17,3.81,泌乳后期
6678,2025-11-25,205,1,20.4,5.44,3.84,泌乳后期
6679,2025-11-05,206,1,28.1,3.99,3.22,泌乳初期
6680,2025-11-15,206,1,29.9,3.65,3.33,泌乳初期
6681,2025-11-25,206,1,30.1,3.73,3.17,泌乳初期
6682,2025-11-05,207,1,32.6,3.81,3.27,泌乳中期
6683,2025-11-15,207,1,31.0,3.87,3.14,泌乳中期
6684,2025-11-25,207,1,30.5,3.61,3.19,泌乳中期
6685,2025-11-05,208,1,15.3,5.63,3.93,泌乳后期
6686,2025-11-15,208,1,17.1,5.39,3.93,泌乳后期
6687,2025-11-25,208,1,15.8,5.61,3.91,泌乳后期
6688,2025-11-05,209,1,25.5,3.84,3.33,泌乳后期
6689,2025-11-15,209,1,22.9,4.01,3.21,泌乳后期
6690,2025-11-25,209,1,23.9,3.85,3.3,泌乳后期
6691,2025-11-05,210,1,22.7,4.08,3.36,泌乳后期
6692,2025-11-15,210,1,24.4,4.0,3.2,泌乳后期
6693,2025-11-25,210,1,22.8,3.98,3.19,泌乳后期
6694,2025-11-05,212,1,32.3,3.8,3.33,泌乳中期
6695,2025-11-15,212,1,31.1,3.65,3.18,泌乳中期
6696,2025-11-25,212,1,31.9,3.85,3.16,泌乳中期
6697,2025-11-05,213,1,27.5,4.22,3.16,泌乳中期
6698,2025-11-15,213,1,28.0,3.8,3.32,泌乳中期
6699,2025-11-25,213,1,26.2,4.08,3.27,泌乳中期
6700,2025-11-05,214,1,19.0,4.42,3.4,泌乳后期
6701,2025-11-15,214,1,20.2,4.05,3.3,泌乳后期
6702,2025-11-25,214,1,20.6,4.03,3.29,泌乳后期
6703,2025-11-05,215,1,30.8,3.85,3.32,泌乳中期
6704,2025-11-15,215,1,30.7,3.83,3.13,泌乳中期
6705,2025-11-25,215,1,31.3,3.69,3.29,泌乳中期
6706,2025-11-05,216,1,31.0,4.02,3.36,泌乳中期
6707,2025-11-15,216,1,31.1,3.97,3.31,泌乳中期
6708,2025-11-25,216,1,30.9,3.83,3.22,泌乳中期
6709,2025-11-05,217,1,21.3,4.0,3.24,泌乳后期
6710,2025-11-15,217,1,21.9,4.06,3.29,泌乳后期
6711,2025-11-25,217,1,22.0,4.02,3.29,泌乳后期
6712,2025-11-05,218,1,29.8,3.87,3.23,泌乳中期
6713,2025-11-15,218,1,30.5,3.97,3.2,泌乳中期
6714,2025-11-25,218,1,30.9,3.87,3.19,泌乳中期
6715,2025-11-05,219,1,28.9,3.88,3.19,泌乳初期
6716,2025-11-15,219,1,28.2,3.89,3.29,泌乳初期
6717,2025-11-25,219,1,27.5,3.9,3.25,泌乳初期
6718,2025-11-05,220,1,19.2,4.11,3.2,泌乳后期
6719,2025-11-15,220,1,20.0,4.08,3.26,泌乳后期
6720,2025-11-25,220,1,18.8,4.03,3.46,泌乳后期
6721,2025-11-05,221,1,16.0,4.46,3.43,泌乳后期
6722,2025-11-15,221,1,16.5,4.19,3.44,泌乳后期
6723,2025-11-25,221,1,16.0,4.47,3.47,泌乳后期
6724,2025-11-05,222,1,23.0,4.09,3.3,泌乳后期
6725,2025-11-15,222,1,23.5,4.05,3.26,泌乳后期
6726,2025-11-25,222,1,22.5,3.91,3.45,泌乳后期
6727,2025-11-05,223,1,18.6,5.57,3.99,泌乳后期
6728,2025-11-15,223,1,18.5,5.45,3.78,泌乳后期
6729,2025-11-25,223,1,18.1,5.32,3.96,泌乳后期
6730,2025-11-05,225,1,28.1,3.98,3.21,泌乳中期
6731,2025-11-15,225,1,26.2,4.07,3.27,泌乳中期
6732,2025-11-25,225,1,28.5,4.07,3.26,泌乳中期
6733,2025-11-05,226,1,17.9,5.44,3.91,泌乳后期
6734,2025-11-15,226,1,17.0,5.44,3.95,泌乳后期
6735,2025-11-25,226,1,15.7,5.7,3.91,泌乳后期
6736,2025-11-05,227,1,22.8,5.23,3.91,泌乳初期
6737,2025-11-15,227,1,23.9,5.22,3.83,泌乳初期
6738,2025-11-25,227,1,21.0,5.33,3.79,泌乳初期
6739,2025-11-05,228,1,20.7,4.15,3.35,泌乳后期
6740,2025-11-15,228,1,19.8,4.28,3.44,泌乳后期
6741,2025-11-25,228,1,19.2,3.96,3.41,泌乳后期
6742,2025-11-05,229,1,32.0,3.95,3.24,泌乳中期
6743,2025-11-15,229,1,33.9,3.88,3.2,泌乳中期
6744,2025-11-25,229,1,34.0,3.78,3.29,泌乳中期
6745,2025-11-05,230,1,25.8,5.26,3.8,泌乳中期
6746,2025-11-15,230,1,23.5,5.26,3.84,泌乳中期
6747,2025-11-25,230,1,25.3,5.38,3.78,泌乳中期
6748,2025-11-05,233,1,29.5,3.96,3.09,泌乳初期
6749,2025-11-15,233,1,29.5,3.73,3.25,泌乳初期
6750,2025-11-25,233,1,32.0,4.08,3.15,泌乳初期
6751,2025-11-05,234,1,19.4,4.56,3.5,泌乳中期
6752,2025-11-15,234,1,18.3,4.09,3.41,泌乳中期
6753,2025-11-25,234,1,18.9,4.46,3.56,泌乳中期
6754,2025-11-05,235,1,24.6,3.92,3.25,泌乳初期
6755,2025-11-15,235,1,23.9,4.12,3.22,泌乳初期
6756,2025-11-25,235,1,25.7,3.97,3.23,泌乳初期
6757,2025-11-05,236,1,28.3,4.05,3.28,泌乳初期
6758,2025-11-15,236,1,28.0,3.68,3.26,泌乳初期
6759,2025-11-25,236,1,26.3,3.96,3.24,泌乳初期
6760,2025-11-05,237,1,22.7,3.97,3.23,泌乳后期
6761,2025-11-15,237,1,23.6,3.98,3.27,泌乳后期
6762,2025-11-25,237,1,24.8,3.76,3.25,泌乳后期
6763,2025-11-05,238,1,22.9,3.91,3.33,泌乳后期
6764,2025-11-15,238,1,22.7,4.03,3.27,泌乳后期
6765,2025-11-25,238,1,24.7,3.99,3.38,泌乳后期
6766,2025-11-05,239,1,20.9,4.26,3.45,泌乳中期
6767,2025-11-15,239,1,18.7,4.28,3.38,泌乳中期
